Id,TimeStamp,DateTime,Dc,State,EnergyConsumption,VmsCount,MigratedVmsCount,CpuSpecs,RamSpecs,BwSpecs,SizeSpecs,CpuProv,RamProv,BwProv,SizeProv,CpuReq,RamReq,BwReq,SizeReq
5,1357358400670,2013-01-05 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357362000670,2013-01-05 03:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2344,1386,31,157286,2344,1386,31,157286
22,1357362000670,2013-01-05 03:00:00,5,Running,0.1566,3,0,3000,4096,1024,327680,2371,1364,30,157286,2371,1364,30,157286
23,1357362000670,2013-01-05 03:00:00,5,Running,0.1557,3,0,3000,4096,1024,327680,2303,1338,30,157286,2303,1338,30,157286
24,1357362000670,2013-01-05 03:00:00,5,Running,0.1560,3,0,3000,4096,1024,327680,2324,1345,30,157286,2324,1345,30,157286
25,1357362000670,2013-01-05 03:00:00,5,Running,0.1575,3,0,3000,4096,1024,327680,2420,1373,31,157286,2420,1373,31,157286
16,1357362000670,2013-01-05 00:00:00,4,Running,0.1566,3,0,3000,4096,1024,327680,2369,1367,29,157286,2369,1367,29,157286
17,1357362000670,2013-01-05 00:00:00,4,Running,0.1568,3,0,3000,4096,1024,327680,2383,1351,29,157286,2383,1351,29,157286
18,1357362000670,2013-01-05 00:00:00,4,Running,0.1569,3,0,3000,4096,1024,327680,2395,1340,31,157286,2395,1340,31,157286
19,1357362000670,2013-01-05 00:00:00,4,Running,0.1231,1,0,3000,4096,1024,327680,820,442,11,52429,820,442,11,52429
20,1357362000670,2013-01-05 00:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357362000670,2013-01-05 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357362000670,2013-01-05 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357362000670,2013-01-05 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357362000670,2013-01-05 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357362000670,2013-01-05 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357362000670,2013-01-05 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357362000670,2013-01-05 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357362000670,2013-01-05 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357362000670,2013-01-05 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357362000670,2013-01-05 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357362000670,2013-01-05 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357362000670,2013-01-05 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357362000670,2013-01-05 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357362000670,2013-01-05 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357362000670,2013-01-05 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357365600670,2013-01-05 04:00:00,5,Running,0.1568,3,0,3000,4096,1024,327680,2385,1380,31,157286,2385,1380,31,157286
22,1357365600670,2013-01-05 04:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2389,1392,30,157286,2389,1392,30,157286
23,1357365600670,2013-01-05 04:00:00,5,Running,0.1584,3,0,3000,4096,1024,327680,2458,1422,32,157286,2458,1422,32,157286
24,1357365600670,2013-01-05 04:00:00,5,Running,0.1585,3,0,3000,4096,1024,327680,2463,1391,31,157286,2463,1391,31,157286
25,1357365600670,2013-01-05 04:00:00,5,Running,0.1570,3,0,3000,4096,1024,327680,2397,1352,31,157286,2397,1352,31,157286
16,1357365600670,2013-01-05 01:00:00,4,Running,0.1586,3,0,3000,4096,1024,327680,2469,1368,29,157286,2469,1368,29,157286
17,1357365600670,2013-01-05 01:00:00,4,Running,0.1582,3,0,3000,4096,1024,327680,2451,1392,31,157286,2451,1392,31,157286
18,1357365600670,2013-01-05 01:00:00,4,Running,0.1567,3,0,3000,4096,1024,327680,2380,1365,31,157286,2380,1365,31,157286
19,1357365600670,2013-01-05 01:00:00,4,Running,0.1225,1,0,3000,4096,1024,327680,793,473,10,52429,793,473,10,52429
20,1357365600670,2013-01-05 01:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357365600670,2013-01-05 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357365600670,2013-01-05 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357365600670,2013-01-05 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357365600670,2013-01-05 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357365600670,2013-01-05 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357365600670,2013-01-05 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357365600670,2013-01-05 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357365600670,2013-01-05 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357365600670,2013-01-05 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357365600670,2013-01-05 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357365600670,2013-01-05 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357365600670,2013-01-05 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357365600670,2013-01-05 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357365600670,2013-01-05 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357365600670,2013-01-05 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357369200670,2013-01-05 05:00:00,5,Running,0.1560,3,0,3000,4096,1024,327680,2322,1386,31,157286,2322,1386,31,157286
22,1357369200670,2013-01-05 05:00:00,5,Running,0.1567,3,0,3000,4096,1024,327680,2378,1393,31,157286,2378,1393,31,157286
23,1357369200670,2013-01-05 05:00:00,5,Running,0.1575,3,0,3000,4096,1024,327680,2420,1364,30,157286,2420,1364,30,157286
24,1357369200670,2013-01-05 05:00:00,5,Running,0.1565,3,0,3000,4096,1024,327680,2364,1348,32,157286,2364,1348,32,157286
25,1357369200670,2013-01-05 05:00:00,5,Running,0.1575,3,0,3000,4096,1024,327680,2420,1409,32,157286,2420,1409,32,157286
16,1357369200670,2013-01-05 02:00:00,4,Running,0.1575,3,0,3000,4096,1024,327680,2420,1371,30,157286,2420,1371,30,157286
17,1357369200670,2013-01-05 02:00:00,4,Running,0.1563,3,0,3000,4096,1024,327680,2350,1371,30,157286,2350,1371,30,157286
18,1357369200670,2013-01-05 02:00:00,4,Running,0.1563,3,0,3000,4096,1024,327680,2350,1363,29,157286,2350,1363,29,157286
19,1357369200670,2013-01-05 02:00:00,4,Running,0.1227,1,0,3000,4096,1024,327680,802,470,10,52429,802,470,10,52429
20,1357369200670,2013-01-05 02:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357369200670,2013-01-05 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357369200670,2013-01-05 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357369200670,2013-01-05 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357369200670,2013-01-05 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357369200670,2013-01-05 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357369200670,2013-01-05 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357369200670,2013-01-05 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357369200670,2013-01-05 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357369200670,2013-01-05 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357369200670,2013-01-05 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357369200670,2013-01-05 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357369200670,2013-01-05 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357369200670,2013-01-05 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357369200670,2013-01-05 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357369200670,2013-01-05 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357372800670,2013-01-05 06:00:00,5,Running,0.1546,3,0,3000,4096,1024,327680,2223,1285,29,157286,2223,1285,29,157286
22,1357372800670,2013-01-05 06:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2265,1296,30,157286,2265,1296,30,157286
23,1357372800670,2013-01-05 06:00:00,5,Running,0.1549,3,0,3000,4096,1024,327680,2244,1305,31,157286,2244,1305,31,157286
24,1357372800670,2013-01-05 06:00:00,5,Running,0.1547,3,0,3000,4096,1024,327680,2224,1321,29,157286,2224,1321,29,157286
25,1357372800670,2013-01-05 06:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2268,1320,29,157286,2268,1320,29,157286
16,1357372800670,2013-01-05 03:00:00,4,Running,0.1539,3,0,3000,4096,1024,327680,2164,1297,31,157286,2164,1297,31,157286
17,1357372800670,2013-01-05 03:00:00,4,Running,0.1551,3,0,3000,4096,1024,327680,2258,1281,29,157286,2258,1281,29,157286
18,1357372800670,2013-01-05 03:00:00,4,Running,0.1555,3,0,3000,4096,1024,327680,2288,1324,30,157286,2288,1324,30,157286
19,1357372800670,2013-01-05 03:00:00,4,Running,0.1216,1,0,3000,4096,1024,327680,754,417,9,52429,754,417,9,52429
20,1357372800670,2013-01-05 03:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357372800670,2013-01-05 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357372800670,2013-01-05 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357372800670,2013-01-05 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357372800670,2013-01-05 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357372800670,2013-01-05 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357372800670,2013-01-05 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357372800670,2013-01-05 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357372800670,2013-01-05 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357372800670,2013-01-05 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357372800670,2013-01-05 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357372800670,2013-01-05 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357372800670,2013-01-05 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357372800670,2013-01-05 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357372800670,2013-01-05 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357372800670,2013-01-05 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357376400670,2013-01-05 07:00:00,5,Running,0.1526,3,0,3000,4096,1024,327680,2082,1234,30,157286,2082,1234,30,157286
22,1357376400670,2013-01-05 07:00:00,5,Running,0.1520,3,0,3000,4096,1024,327680,2052,1204,31,157286,2052,1204,31,157286
23,1357376400670,2013-01-05 07:00:00,5,Running,0.1528,3,0,3000,4096,1024,327680,2092,1221,31,157286,2092,1221,31,157286
24,1357376400670,2013-01-05 07:00:00,5,Running,0.1534,3,0,3000,4096,1024,327680,2131,1209,29,157286,2131,1209,29,157286
25,1357376400670,2013-01-05 07:00:00,5,Running,0.1516,3,0,3000,4096,1024,327680,2029,1220,29,157286,2029,1220,29,157286
16,1357376400670,2013-01-05 04:00:00,4,Running,0.1538,3,0,3000,4096,1024,327680,2159,1221,31,157286,2159,1221,31,157286
17,1357376400670,2013-01-05 04:00:00,4,Running,0.1529,3,0,3000,4096,1024,327680,2094,1209,29,157286,2094,1209,29,157286
18,1357376400670,2013-01-05 04:00:00,4,Running,0.1527,3,0,3000,4096,1024,327680,2085,1222,29,157286,2085,1222,29,157286
19,1357376400670,2013-01-05 04:00:00,4,Running,0.1207,1,0,3000,4096,1024,327680,715,393,10,52429,715,393,10,52429
20,1357376400670,2013-01-05 04:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357376400670,2013-01-05 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357376400670,2013-01-05 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357376400670,2013-01-05 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357376400670,2013-01-05 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357376400670,2013-01-05 10:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357376400670,2013-01-05 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357376400670,2013-01-05 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357376400670,2013-01-05 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357376400670,2013-01-05 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357376400670,2013-01-05 10:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357376400670,2013-01-05 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357376400670,2013-01-05 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357376400670,2013-01-05 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357376400670,2013-01-05 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357376400670,2013-01-05 18:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357380000670,2013-01-05 08:00:00,5,Running,0.1487,3,0,3000,4096,1024,327680,1884,1079,32,157286,1884,1079,32,157286
22,1357380000670,2013-01-05 08:00:00,5,Running,0.1478,3,0,3000,4096,1024,327680,1840,1092,30,157286,1840,1092,30,157286
23,1357380000670,2013-01-05 08:00:00,5,Running,0.1475,3,0,3000,4096,1024,327680,1827,1081,30,157286,1827,1081,30,157286
24,1357380000670,2013-01-05 08:00:00,5,Running,0.1482,3,0,3000,4096,1024,327680,1862,1107,32,157286,1862,1107,32,157286
25,1357380000670,2013-01-05 08:00:00,5,Running,0.1488,3,0,3000,4096,1024,327680,1888,1099,30,157286,1888,1099,30,157286
16,1357380000670,2013-01-05 05:00:00,4,Running,0.1487,3,0,3000,4096,1024,327680,1885,1120,29,157286,1885,1120,29,157286
17,1357380000670,2013-01-05 05:00:00,4,Running,0.1491,3,0,3000,4096,1024,327680,1903,1099,30,157286,1903,1099,30,157286
18,1357380000670,2013-01-05 05:00:00,4,Running,0.1491,3,0,3000,4096,1024,327680,1905,1101,31,157286,1905,1101,31,157286
19,1357380000670,2013-01-05 05:00:00,4,Running,0.1190,1,0,3000,4096,1024,327680,644,382,9,52429,644,382,9,52429
20,1357380000670,2013-01-05 05:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357380000670,2013-01-05 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357380000670,2013-01-05 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357380000670,2013-01-05 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357380000670,2013-01-05 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357380000670,2013-01-05 11:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357380000670,2013-01-05 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357380000670,2013-01-05 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357380000670,2013-01-05 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357380000670,2013-01-05 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357380000670,2013-01-05 11:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357380000670,2013-01-05 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357380000670,2013-01-05 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357380000670,2013-01-05 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357380000670,2013-01-05 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357380000670,2013-01-05 19:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357383600670,2013-01-05 09:00:00,5,Running,0.1410,3,0,3000,4096,1024,327680,1620,984,30,157286,1620,984,30,157286
22,1357383600670,2013-01-05 09:00:00,5,Running,0.1407,3,0,3000,4096,1024,327680,1611,975,31,157286,1611,975,31,157286
23,1357383600670,2013-01-05 09:00:00,5,Running,0.1430,3,0,3000,4096,1024,327680,1679,955,30,157286,1679,955,30,157286
24,1357383600670,2013-01-05 09:00:00,5,Running,0.1394,3,0,3000,4096,1024,327680,1571,944,30,157286,1571,944,30,157286
25,1357383600670,2013-01-05 09:00:00,5,Running,0.1414,3,0,3000,4096,1024,327680,1633,968,31,157286,1633,968,31,157286
16,1357383600670,2013-01-05 06:00:00,4,Running,0.1413,3,0,3000,4096,1024,327680,1628,955,30,157286,1628,955,30,157286
17,1357383600670,2013-01-05 06:00:00,4,Running,0.1425,3,0,3000,4096,1024,327680,1664,923,29,157286,1664,923,29,157286
18,1357383600670,2013-01-05 06:00:00,4,Running,0.1399,3,0,3000,4096,1024,327680,1586,928,28,157286,1586,928,28,157286
19,1357383600670,2013-01-05 06:00:00,4,Running,0.1166,1,0,3000,4096,1024,327680,530,313,10,52429,530,313,10,52429
20,1357383600670,2013-01-05 06:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357383600670,2013-01-05 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357383600670,2013-01-05 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357383600670,2013-01-05 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357383600670,2013-01-05 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357383600670,2013-01-05 12:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357383600670,2013-01-05 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357383600670,2013-01-05 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357383600670,2013-01-05 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357383600670,2013-01-05 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357383600670,2013-01-05 12:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357383600670,2013-01-05 20:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357383600670,2013-01-05 20:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357383600670,2013-01-05 20:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357383600670,2013-01-05 20:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357383600670,2013-01-05 20:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357387200670,2013-01-05 10:00:00,5,Running,0.1333,3,0,3000,4096,1024,327680,1313,819,30,157286,1313,819,30,157286
22,1357387200670,2013-01-05 10:00:00,5,Running,0.1346,3,0,3000,4096,1024,327680,1379,804,31,157286,1379,804,31,157286
23,1357387200670,2013-01-05 10:00:00,5,Running,0.1330,3,0,3000,4096,1024,327680,1298,809,31,157286,1298,809,31,157286
24,1357387200670,2013-01-05 10:00:00,5,Running,0.1337,3,0,3000,4096,1024,327680,1334,790,29,157286,1334,790,29,157286
25,1357387200670,2013-01-05 10:00:00,5,Running,0.1336,3,0,3000,4096,1024,327680,1330,825,31,157286,1330,825,31,157286
16,1357387200670,2013-01-05 07:00:00,4,Running,0.1341,3,0,3000,4096,1024,327680,1357,807,30,157286,1357,807,30,157286
17,1357387200670,2013-01-05 07:00:00,4,Running,0.1334,3,0,3000,4096,1024,327680,1318,811,30,157286,1318,811,30,157286
18,1357387200670,2013-01-05 07:00:00,4,Running,0.1337,3,0,3000,4096,1024,327680,1336,822,31,157286,1336,822,31,157286
19,1357387200670,2013-01-05 07:00:00,4,Running,0.1150,1,0,3000,4096,1024,327680,452,278,10,52429,452,278,10,52429
20,1357387200670,2013-01-05 07:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357387200670,2013-01-05 13:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357387200670,2013-01-05 13:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357387200670,2013-01-05 13:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357387200670,2013-01-05 13:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357387200670,2013-01-05 13:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357387200670,2013-01-05 13:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357387200670,2013-01-05 13:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357387200670,2013-01-05 13:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357387200670,2013-01-05 13:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357387200670,2013-01-05 13:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357387200670,2013-01-05 21:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357387200670,2013-01-05 21:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357387200670,2013-01-05 21:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357387200670,2013-01-05 21:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357387200670,2013-01-05 21:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357390800670,2013-01-05 11:00:00,5,Running,0.1289,3,0,3000,4096,1024,327680,1095,627,29,157286,1095,627,29,157286
22,1357390800670,2013-01-05 11:00:00,5,Running,0.1272,3,0,3000,4096,1024,327680,1011,662,31,157286,1011,662,31,157286
23,1357390800670,2013-01-05 11:00:00,5,Running,0.1289,3,0,3000,4096,1024,327680,1096,657,31,157286,1096,657,31,157286
24,1357390800670,2013-01-05 11:00:00,5,Running,0.1284,3,0,3000,4096,1024,327680,1072,675,29,157286,1072,675,29,157286
25,1357390800670,2013-01-05 11:00:00,5,Running,0.1282,3,0,3000,4096,1024,327680,1059,677,31,157286,1059,677,31,157286
16,1357390800670,2013-01-05 08:00:00,4,Running,0.1284,3,0,3000,4096,1024,327680,1071,652,29,157286,1071,652,29,157286
17,1357390800670,2013-01-05 08:00:00,4,Running,0.1282,3,0,3000,4096,1024,327680,1061,686,29,157286,1061,686,29,157286
18,1357390800670,2013-01-05 08:00:00,4,Running,0.1283,3,0,3000,4096,1024,327680,1064,639,30,157286,1064,639,30,157286
19,1357390800670,2013-01-05 08:00:00,4,Running,0.1138,1,0,3000,4096,1024,327680,392,234,10,52429,392,234,10,52429
20,1357390800670,2013-01-05 08:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357390800670,2013-01-05 14:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357390800670,2013-01-05 14:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
